,stock_id,time_id,target
14522,3,25467,0.004739845
13003,3,12694,0.012369662
14606,3,26159,0.005568885
14174,3,22427,0.006845204
13798,3,19053,0.003621576
13857,3,19527,0.004891059
13456,3,16330,0.004845396
12535,3,8721,0.01833369
12292,3,6585,0.012402609
13894,3,19830,0.002131905
14090,3,21645,0.008373319
12685,3,10072,0.004161233
12113,3,5141,0.008643979
12474,3,8190,0.007235659
12953,3,12291,0.009884645
12534,3,8718,0.006045594
14373,3,24078,0.005028759
12728,3,10494,0.004256588
12590,3,9208,0.004712333
12203,3,5829,0.003220204
12881,3,11750,0.002422937
14254,3,23062,0.005718066
15046,3,30304,0.004122397
12893,3,11868,0.003442824
14700,3,26944,0.006476618
13793,3,18996,0.007775455
15173,3,31351,0.002766533
14193,3,22590,0.004966888
14678,3,26804,0.004765627
13862,3,19551,0.003852649
13761,3,18739,0.004450163
14005,3,20843,0.00571873
13249,3,14619,0.007630236
11615,3,1173,0.014894454
12423,3,7674,0.00952976
13374,3,15671,0.003071476
12436,3,7759,0.006954355
14497,3,25309,0.004082789
13501,3,16704,0.004941619
13158,3,13912,0.003477794
13074,3,13316,0.007924198
14048,3,21208,0.004101212
12085,3,4889,0.006361784
11789,3,2433,0.007802615
13390,3,15757,0.003726766
14167,3,22331,0.004702284
11976,3,4043,0.003501621
13227,3,14445,0.005876569
13045,3,13019,0.006269947
12388,3,7310,0.004435534
12875,3,11722,0.003759176
14420,3,24588,0.003275193
13938,3,20265,0.006917756
12820,3,11199,0.00619291
13819,3,19240,0.004922091
14962,3,29515,0.008212903
12826,3,11279,0.00313894
12067,3,4724,0.001399421
12726,3,10488,0.005664812
13841,3,19434,0.005384013
13239,3,14510,0.003969283
13812,3,19176,0.008416939
13044,3,13018,0.007908482
13495,3,16666,0.005515797
13925,3,20132,0.011509753
14245,3,23001,0.006036056
12956,3,12322,0.007348413
14625,3,26317,0.006014668
12781,3,10929,0.006317291
12073,3,4762,0.006093367
13611,3,17570,0.009548777
13789,3,18960,0.010590777
11912,3,3445,0.00343221
13322,3,15185,0.007767763
13126,3,13650,0.007202579
13383,3,15715,0.006059275
14575,3,25854,0.005875678
12957,3,12324,0.012092294
14460,3,25010,0.006616162
13273,3,14809,0.004430513
11717,3,1904,0.004216836
14223,3,22829,0.002684424
14149,3,22126,0.00376968
13575,3,17265,0.007374639
11763,3,2184,0.008221807
13543,3,17053,0.006653733
14436,3,24742,0.006914591
13480,3,16556,0.006238836
13622,3,17643,0.00740343
15169,3,31338,0.013981658
13806,3,19147,0.008035069
12315,3,6746,0.004523699
13418,3,15938,0.00560819
12698,3,10191,0.005621466
11922,3,3552,0.004820855
13319,3,15163,0.00481004
14327,3,23639,0.011291082
13068,3,13269,0.010258619
12306,3,6668,0.003927286
13174,3,14016,0.009336759
13804,3,19104,0.006264372
12705,3,10262,0.01014291
14397,3,24349,0.029126908
11636,3,1280,0.010846913
12911,3,11962,0.00389579
14823,3,27989,0.004821562
15094,3,30729,0.00232355
13919,3,20083,0.004263574
15266,3,32277,0.006276083
12630,3,9610,0.008391596
11960,3,3931,0.004327446
14758,3,27467,0.003115597
14963,3,29517,0.005909561
11694,3,1728,0.003812495
12264,3,6342,0.00441716
12531,3,8702,0.006772182
12653,3,9862,0.005844936
12722,3,10455,0.007021624
12092,3,4951,0.0070062
13527,3,16910,0.005239966
13846,3,19472,0.002992307
11794,3,2447,0.006742018
14498,3,25312,0.00838138
14271,3,23202,0.00354327
12659,3,9890,0.005314828
12469,3,8104,0.006876253
12039,3,4543,0.002406922
12877,3,11729,0.009003141
11708,3,1827,0.014254477
13414,3,15907,0.003998984
13159,3,13920,0.007127854
12066,3,4723,0.01166635
14104,3,21753,0.007156269
12541,3,8763,0.006876343
11935,3,3660,0.005027064
14810,3,27932,0.005832478
12117,3,5163,0.009192565
11837,3,2826,0.003438705
11831,3,2758,0.005400353
13904,3,19935,0.007555779
12267,3,6367,0.003253729
11926,3,3587,0.008425241
14534,3,25570,0.001783664
11989,3,4106,0.010473909
11793,3,2444,0.009148646
12416,3,7621,0.012848005
13326,3,15216,0.005392476
12165,3,5532,0.004932565
13346,3,15418,0.005759077
11750,3,2118,0.005855287
12417,3,7624,0.005007203
12074,3,4774,0.007432751
15026,3,30125,0.005125183
13924,3,20128,0.004921141
13342,3,15365,0.006495927
13569,3,17227,0.006152306
11731,3,2000,0.004998957
13284,3,14895,0.001765519
13852,3,19493,0.003813534
14211,3,22750,0.004357689
13905,3,19949,0.003119189
12621,3,9465,0.006533492
12386,3,7277,0.007580764
13141,3,13763,0.003229539
14721,3,27127,0.007139008
12889,3,11844,0.002850717
14170,3,22384,0.010402184
14875,3,28563,0.001621808
15105,3,30798,0.002049093
11571,3,735,0.004827204
14176,3,22441,0.007774317
12691,3,10113,0.003089157
12703,3,10243,0.003667056
13826,3,19274,0.010166395
11544,3,487,0.009938433
12925,3,12079,0.016440945
11628,3,1242,0.005796278
14921,3,29048,0.006126988
15034,3,30212,0.006064498
12992,3,12583,0.00435436
14073,3,21434,0.004749708
13791,3,18972,0.004057215
13779,3,18916,0.003283512
14228,3,22893,0.011655043
13411,3,15903,0.005978308
12171,3,5611,0.006467046
13626,3,17676,0.004045385
11740,3,2075,0.00256474
14378,3,24127,0.007572379
15043,3,30276,0.003490706
13830,3,19309,0.008935768
13082,3,13368,0.006181463
12026,3,4414,0.005018393
14288,3,23337,0.003488843
12654,3,9866,0.005277355
13864,3,19579,0.004903532
12567,3,9064,0.008402308
12356,3,7014,0.006909594
14218,3,22822,0.007549334
12241,3,6121,0.002549082
15132,3,31077,0.00422159
13151,3,13857,0.006060636
13281,3,14866,0.005525686
12273,3,6428,0.002986878
14733,3,27182,0.003529145
13441,3,16170,0.005018075
14783,3,27711,0.008538386
13009,3,12726,0.004445595
11537,3,424,0.004496863
12763,3,10767,0.015536672
13347,3,15433,0.001789083
14966,3,29568,0.003982435
13805,3,19136,0.016264098
13134,3,13710,0.005004344
11999,3,4173,0.002618454
12965,3,12411,0.004996766
13964,3,20457,0.005004389
14507,3,25351,0.004780847
13499,3,16696,0.005801813
12622,3,9493,0.003433388
12679,3,10035,0.003742291
12069,3,4739,0.004986188
15274,3,32361,0.00868508
12841,3,11415,0.004502197
14596,3,26081,0.006336893
14198,3,22627,0.004259846
11918,3,3513,0.011122222
11524,3,317,0.004560662
12197,3,5795,0.00448585
12593,3,9222,0.005682284
14833,3,28121,0.007334923
11860,3,2999,0.004884776
11975,3,4038,0.001316534
14010,3,20881,0.003805162
13530,3,16943,0.008708819
12061,3,4690,0.006416864
12089,3,4913,0.005230124
12998,3,12661,0.011589053
11723,3,1946,0.009176412
13262,3,14738,0.005323424
14640,3,26450,0.001908474
12561,3,9021,0.001778048
15075,3,30512,0.004573154
14834,3,28122,0.003549822
12572,3,9091,0.003506581
15317,3,32758,0.003414566
13327,3,15239,0.005652961
14550,3,25653,0.003180954
12097,3,4984,0.003794459
12125,3,5232,0.013094125
12865,3,11639,0.00812836
14712,3,27020,0.006386733
14637,3,26430,0.005507428
12917,3,12011,0.002010778
14905,3,28898,0.005247193
12023,3,4388,0.00359393
12133,3,5300,0.003662479
13336,3,15319,0.006324126
14723,3,27149,0.004861238
15009,3,29941,0.002450328
11610,3,1135,0.004963696
12110,3,5118,0.005232802
14919,3,29037,0.004217299
14361,3,23972,0.005679538
15211,3,31719,0.002160518
14757,3,27457,0.009491341
15005,3,29889,0.008090214
14866,3,28485,0.004997401
12738,3,10604,0.008723571
12492,3,8408,0.015319653
13034,3,12957,0.005382652
14996,3,29828,0.010359392
15160,3,31302,0.0069523
12178,3,5667,0.005015734
12942,3,12206,0.002561497
13026,3,12904,0.002596663
13865,3,19580,0.010042068
13218,3,14356,0.002099599
15101,3,30790,0.002704724
13372,3,15644,0.008247083
14423,3,24600,0.017897064
13901,3,19904,0.010342992
14583,3,25918,0.013139598
14935,3,29228,0.004791774
13740,3,18565,0.010899629
14323,3,23624,0.002676148
13317,3,15147,0.005917895
11667,3,1481,0.002224598
13036,3,12964,0.003286822
14981,3,29676,0.006118516
13498,3,16694,0.005792812
12043,3,4560,0.011570519
14306,3,23488,0.005855592
14009,3,20872,0.008462837
11775,3,2293,0.002897202
14224,3,22877,0.002354544
15305,3,32693,0.008053474
11581,3,854,0.006544373
14147,3,22117,0.003562288
14074,3,21437,0.00817738
13696,3,18203,0.010294155
13605,3,17506,0.005192878
13878,3,19651,0.005345214
13489,3,16629,0.005289261
14890,3,28770,0.007277407
12408,3,7518,0.004017971
14778,3,27619,0.005542061
14255,3,23069,0.003620945
13266,3,14752,0.004993566
14528,3,25501,0.00661472
12533,3,8708,0.005403543
12639,3,9700,0.005639539
13198,3,14235,0.006175756
15313,3,32748,0.003301019
14839,3,28200,0.010398439
12183,3,5704,0.00479541
14863,3,28474,0.012300219
14040,3,21136,0.005156701
11765,3,2193,0.003946671
14911,3,28969,0.003099977
12460,3,8014,0.002634292
12849,3,11481,0.007567451
14543,3,25622,0.003183207
13279,3,14842,0.004260049
14120,3,21891,0.013341636
14050,3,21239,0.00448414
14856,3,28395,0.00537347
12449,3,7874,0.005023543
13162,3,13941,0.005501042
13544,3,17056,0.009105244
12219,3,5934,0.005686073
11726,3,1962,0.004593943
14421,3,24589,0.008879259
12753,3,10702,0.00715269
12498,3,8448,0.003244913
13168,3,13980,0.006039326
12900,3,11893,0.010038338
11760,3,2178,0.00913725
11711,3,1866,0.004414822
14428,3,24705,0.00218877
15060,3,30379,0.004667537
13138,3,13737,0.005484241
14836,3,28186,0.004517183
15214,3,31750,0.006783394
12375,3,7213,0.005532675
12946,3,12234,0.006719955
12828,3,11303,0.003654272
14132,3,22011,0.007607193
14772,3,27561,0.003230013
12628,3,9583,0.002608847
14972,3,29608,0.004925752
12713,3,10349,0.002208693
12903,3,11904,0.005593423
13052,3,13102,0.007542812
13813,3,19180,0.00801872
12581,3,9164,0.003893995
14708,3,27013,0.002749079
12731,3,10546,0.004833877
11593,3,1000,0.003566673
14859,3,28422,0.001315786
13140,3,13762,0.005214901
12173,3,5629,0.003274916
14229,3,22898,0.008919699
14454,3,24929,0.004424646
14059,3,21307,0.014838555
13476,3,16507,0.00492357
13654,3,17911,0.002845848
13946,3,20329,0.003557673
14874,3,28541,0.004901142
13226,3,14442,0.004249934
14829,3,28066,0.007173009
11522,3,309,0.005647323
11689,3,1688,0.010769908
12890,3,11852,0.016171768
13771,3,18836,0.002565932
12943,3,12222,0.00325683
13802,3,19072,0.005319603
11792,3,2440,0.004178367
11529,3,337,0.002568915
14933,3,29219,0.008288951
11558,3,618,0.007954977
14885,3,28697,0.010239222
11624,3,1219,0.004181981
12169,3,5601,0.006430861
12898,3,11886,0.002618805
14134,3,22014,0.005905273
14951,3,29375,0.00472283
11644,3,1326,0.005965309
11970,3,4027,0.014674204
14430,3,24713,0.00729739
11855,3,2956,0.015579721
12223,3,5976,0.00602215
14444,3,24868,0.003748333
13541,3,17034,0.00717952
13188,3,14126,0.017763388
12641,3,9735,0.009811589
12444,3,7837,0.008958223
14410,3,24437,0.0044209
11777,3,2312,0.003594979
13893,3,19817,0.005711046
14259,3,23132,0.006785649
12506,3,8546,0.00540729
11991,3,4132,0.011540891
11609,3,1128,0.00399814
14257,3,23112,0.007645991
14591,3,26024,0.001890863
12275,3,6445,0.003428739
14262,3,23145,0.002931295
14242,3,22964,0.004648622
12051,3,4615,0.004691239
13959,3,20434,0.013218387
13008,3,12718,0.01080685
11998,3,4159,0.006039314
13684,3,18129,0.004127387
14579,3,25876,0.006923562
12720,3,10448,0.004413075
14494,3,25282,0.006244978
12987,3,12552,0.003319741
15039,3,30244,0.006892458
14597,3,26082,0.00633316
15275,3,32374,0.004897723
12283,3,6493,0.004497548
13104,3,13503,0.011238464
14264,3,23153,0.004082887
13032,3,12945,0.007287895
12587,3,9201,0.004271255
12783,3,10934,0.00408273
13961,3,20439,0.007385709
13705,3,18234,0.004251279
14984,3,29716,0.005422377
13241,3,14549,0.006166748
13915,3,20057,0.005716926
11572,3,745,0.005546951
13927,3,20136,0.003643558
15030,3,30177,0.00253967
13838,3,19390,0.00502744
15195,3,31528,0.007589457
14847,3,28292,0.014986519
14202,3,22666,0.007542393
13717,3,18400,0.003819891
13200,3,14246,0.004748298
12330,3,6854,0.004083662
13399,3,15824,0.012448614
13143,3,13775,0.00708047
12254,3,6256,0.008708095
14076,3,21445,0.006608729
12033,3,4477,0.004380711
11967,3,3999,0.007136171
13506,3,16733,0.004449811
14123,3,21911,0.00933831
12144,3,5392,0.004816147
11773,3,2259,0.004913368
14383,3,24161,0.005869278
13555,3,17120,0.007240243
13886,3,19735,0.00923814
13437,3,16127,0.007586783
13991,3,20715,0.004937889
15037,3,30225,0.004569202
12471,3,8117,0.002846398
15206,3,31656,0.004191853
12643,3,9748,0.003594634
12986,3,12546,0.005874251
12164,3,5517,0.00687337
11958,3,3921,0.005501202
14944,3,29302,0.00834663
11919,3,3516,0.003844599
14546,3,25638,0.006764073
13275,3,14813,0.006432509
12406,3,7512,0.003726964
11656,3,1417,0.006065482
12501,3,8476,0.008585388
13137,3,13735,0.00980982
13403,3,15846,0.0014097
11966,3,3987,0.002660168
13219,3,14361,0.004498438
13732,3,18500,0.003875457
14488,3,25234,0.003905108
12668,3,9967,0.006920213
11546,3,506,0.008817642
13270,3,14797,0.002707047
11698,3,1787,0.003660634
14684,3,26841,0.002773232
13596,3,17429,0.004251893
12797,3,11043,0.009992768
11915,3,3469,0.004671466
13244,3,14572,0.004330597
12046,3,4587,0.00438864
12755,3,10708,0.004466659
12958,3,12347,0.005389839
15319,3,32767,0.004682353
14464,3,25023,0.005104611
11982,3,4072,0.002966351
12451,3,7883,0.004980381
14631,3,26387,0.005465624
15162,3,31306,0.005612968
12477,3,8196,0.001608693
15258,3,32219,0.014982023
13956,3,20415,0.005892781
13568,3,17217,0.004182047
13446,3,16240,0.00517378
14807,3,27891,0.006114943
13769,3,18822,0.002533268
14226,3,22884,0.003344533
14870,3,28521,0.008691056
13607,3,17528,0.004079549
14108,3,21805,0.007803523
12490,3,8360,0.006409905
14216,3,22794,0.005857455
11826,3,2711,0.005402291
13556,3,17157,0.006427968
13274,3,14810,0.001929112
13282,3,14869,0.008939259
12842,3,11419,0.006518808
12049,3,4603,0.006096837
12307,3,6679,0.004843038
11880,3,3138,0.018961056
12227,3,6020,0.006678613
14553,3,25680,0.001466423
12558,3,8978,0.004460652
12427,3,7686,0.004610593
14235,3,22914,0.004674335
13038,3,12981,0.019689614
13257,3,14714,0.0111095
15250,3,32174,0.006408506
14069,3,21398,0.007759929
11747,3,2104,0.00824215
13985,3,20644,0.004960268
12829,3,11318,0.003655318
15237,3,32048,0.004487598
11706,3,1823,0.006674863
15231,3,32009,0.009497885
13616,3,17604,0.004758261
12000,3,4186,0.009121321
12499,3,8454,0.009804811
14481,3,25176,0.00262785
12016,3,4329,0.005591006
13338,3,15341,0.004430174
14587,3,25999,0.006951319
11622,3,1213,0.004522697
11904,3,3389,0.014324163
11525,3,319,0.003714022
13250,3,14623,0.003707378
11554,3,589,0.004378727
12772,3,10816,0.006343469
14389,3,24220,0.003985103
12128,3,5245,0.001892217
14872,3,28534,0.006433839
12714,3,10364,0.007712043
12931,3,12131,0.004432184
12708,3,10311,0.004018251
14469,3,25085,0.003486702
12278,3,6480,0.004368119
13030,3,12930,0.006370022
14504,3,25340,0.011545648
12257,3,6274,0.004867614
14946,3,29330,0.00562056
15196,3,31554,0.004191438
14098,3,21695,0.002101787
13987,3,20669,0.003886236
12598,3,9279,0.007571594
15302,3,32686,0.005142586
13640,3,17823,0.005735692
12401,3,7460,0.004270385
13401,3,15840,0.005556543
14249,3,23030,0.016384201
11681,3,1587,0.001117893
13933,3,20214,0.00851957
15310,3,32736,0.008435873
13719,3,18407,0.005244347
12899,3,11887,0.005161714
15016,3,29990,0.003373214
13952,3,20405,0.005306328
15109,3,30824,0.006745092
14438,3,24766,0.001856014
13764,3,18764,0.005867272
11942,3,3711,0.005313247
12724,3,10461,0.010483521
11686,3,1663,0.001215471
14960,3,29504,0.005415447
13087,3,13398,0.005586854
13234,3,14483,0.005080316
11949,3,3762,0.004428452
14392,3,24259,0.011566123
14825,3,28002,0.003053053
12170,3,5609,0.004289067
14213,3,22759,0.002594895
11908,3,3406,0.011512744
13500,3,16699,0.00601402
11851,3,2917,0.0070291
13305,3,15010,0.001374691
11692,3,1719,0.004669766
12424,3,7675,0.009395452
12967,3,12420,0.010801234
13850,3,19489,0.005182487
15086,3,30624,0.005624753
14007,3,20858,0.004490198
11614,3,1161,0.005147539
13998,3,20785,0.022442491
13586,3,17363,0.00557802
11828,3,2718,0.013475017
12414,3,7572,0.008490897
13315,3,15132,0.007602263
15032,3,30208,0.011559619
11993,3,4140,0.004173951
14586,3,25993,0.007474135
11936,3,3661,0.005364569
14902,3,28880,0.00441375
13365,3,15586,0.005314761
14016,3,20936,0.013251202
14878,3,28619,0.019716091
13970,3,20499,0.005646953
13899,3,19876,0.00444437
13292,3,14918,0.007743005
12425,3,7677,0.00167396
12940,3,12178,0.0060779
14535,3,25575,0.002575719
13558,3,17167,0.0057774
12843,3,11431,0.005733121
13651,3,17885,0.008818717
13947,3,20336,0.004255871
12678,3,10030,0.004981776
11707,3,1826,0.006388726
12905,3,11920,0.004224565
14688,3,26864,0.005211067
14923,3,29064,0.004267642
13100,3,13491,0.001206135
12882,3,11764,0.003112106
14416,3,24523,0.004562008
12367,3,7150,0.008186891
12736,3,10572,0.00397729
14169,3,22377,0.003880734
13603,3,17491,0.004411665
14547,3,25639,0.003732763
14177,3,22447,0.005901438
12971,3,12437,0.006263734
14554,3,25683,0.012363316
12226,3,6016,0.003241966
14803,3,27875,0.006003027
12980,3,12531,0.004812831
12871,3,11689,0.003696885
12225,3,5987,0.003971067
13694,3,18184,0.007181923
13213,3,14316,0.005598674
12201,3,5817,0.01286479
12150,3,5424,0.0135073
12936,3,12151,0.004505194
14901,3,28877,0.00534898
13625,3,17672,0.005547615
11778,3,2329,0.004213798
12984,3,12537,0.002995036
12847,3,11453,0.00998755
13323,3,15186,0.003391173
14341,3,23780,0.003992323
13478,3,16519,0.006747303
11716,3,1890,0.00477709
12250,3,6197,0.004326579
13844,3,19459,0.005184129
13673,3,18020,0.002544099
12004,3,4219,0.006202466
14485,3,25197,0.005772693
12784,3,10938,0.001400167
13782,3,18932,0.008684933
13095,3,13452,0.006894564
13664,3,17973,0.010025905
15121,3,31018,0.007471994
15282,3,32470,0.008316842
15186,3,31443,0.005786291
13937,3,20255,0.008906889
11594,3,1011,0.003973524
14018,3,20944,0.006035336
12290,3,6566,0.00251145
12258,3,6286,0.005226095
14515,3,25403,0.005196052
14681,3,26830,0.007914749
14114,3,21854,0.011352042
14869,3,28512,0.00507133
14359,3,23962,0.003107626
12944,3,12225,0.003978384
13170,3,13986,0.007545412
13986,3,20651,0.012847904
12318,3,6782,0.005250667
13908,3,19994,0.010698441
14879,3,28625,0.004352819
11891,3,3280,0.00544864
14463,3,25019,0.007354208
13928,3,20164,0.006080922
12339,3,6928,0.008869279
14648,3,26503,0.009238567
14063,3,21344,0.007074158
13258,3,14715,0.005400532
12854,3,11501,0.007929149
13920,3,20084,0.008438035
12027,3,4431,0.004495934
13286,3,14906,0.007389016
13419,3,15960,0.009606972
14671,3,26752,0.01241917
13632,3,17762,0.004292323
12068,3,4737,0.009636358
12182,3,5686,0.005693934
13101,3,13495,0.005005337
14366,3,24021,0.00612394
11620,3,1205,0.008250869
13309,3,15048,0.003885532
14157,3,22217,0.007832075
13067,3,13241,0.012472966
12145,3,5400,0.004900013
11934,3,3655,0.005213907
13423,3,15989,0.00399144
12607,3,9329,0.009984407
14725,3,27153,0.007968347
12718,3,10421,0.004541869
13671,3,18007,0.006738142
15260,3,32240,0.011276456
14762,3,27493,0.003647143
13164,3,13949,0.00333797
13840,3,19428,0.00876707
12080,3,4850,0.012022842
12348,3,6965,0.009959773
13065,3,13235,0.004377103
11968,3,4004,0.011777003
12571,3,9077,0.005421662
14425,3,24662,0.005331568
13977,3,20571,0.005096861
12098,3,4987,0.006541183
11838,3,2833,0.003710841
13629,3,17707,0.001445078
14127,3,21988,0.010922883
15020,3,30040,0.003936035
12102,3,5020,0.003665697
11946,3,3735,0.006215002
15296,3,32649,0.014631447
12062,3,4695,0.004638256
15003,3,29880,0.009634565
12233,3,6076,0.006455817
12193,3,5777,0.005213877
11672,3,1529,0.004176929
13298,3,14976,0.004018634
11732,3,2006,0.003074174
15069,3,30456,0.005186457
12884,3,11786,0.004047536
13528,3,16919,0.006502376
15170,3,31345,0.005926581
12143,3,5391,0.006179079
11638,3,1291,0.0072337
12198,3,5803,0.006406298
13652,3,17888,0.003344365
11513,3,232,0.012167476
12754,3,10703,0.005214523
12775,3,10849,0.005917058
13549,3,17090,0.005183409
13022,3,12840,0.012760551
12926,3,12102,0.012295282
12409,3,7545,0.004656018
14272,3,23212,0.005637933
13659,3,17955,0.007966226
14636,3,26428,0.005479009
15199,3,31587,0.004781682
15318,3,32763,0.003664345
14313,3,23531,0.004062385
15287,3,32590,0.00520341
14937,3,29240,0.008573355
14085,3,21602,0.004850957
13363,3,15568,0.003393307
12999,3,12666,0.00486184
12750,3,10688,0.010594595
13533,3,16987,0.010266573
14431,3,24717,0.00222527
14096,3,21685,0.004605945
12202,3,5825,0.005398794
12933,3,12139,0.00858113
12135,3,5303,0.020726173
15229,3,31970,0.004478933
11511,3,227,0.004963661
13578,3,17305,0.006219587
13658,3,17951,0.001770361
12105,3,5046,0.00428215
12160,3,5505,0.008734495
14895,3,28832,0.005274531
14155,3,22188,0.003661124
14787,3,27771,0.00325474
12390,3,7322,0.004856493
12904,3,11914,0.005785141
15001,3,29872,0.008380892
14691,3,26874,0.008297577
15111,3,30866,0.004147491
14899,3,28841,0.008322731
14066,3,21368,0.003949173
12475,3,8191,0.006812592
14179,3,22466,0.010206862
15151,3,31242,0.003393624
14780,3,27627,0.001712184
11696,3,1747,0.003311421
14440,3,24775,0.004936801
11520,3,297,0.004591404
11748,3,2109,0.007232817
14217,3,22798,0.004716726
12716,3,10389,0.008630833
14291,3,23348,0.00521747
14075,3,21439,0.006432556
13440,3,16149,0.004528396
11663,3,1464,0.005906637
13421,3,15966,0.011378704
13463,3,16428,0.005306879
14713,3,27037,0.00548905
12683,3,10070,0.002289826
12349,3,6976,0.005213903
13142,3,13771,0.004143637
15045,3,30303,0.006519061
14346,3,23821,0.005950922
14613,3,26197,0.006587362
11933,3,3650,0.008735033
15164,3,31322,0.005275588
12297,3,6617,0.003575212
14799,3,27851,0.002873425
13477,3,16511,0.007999091
12505,3,8534,0.005904838
13490,3,16630,0.005758735
12573,3,9096,0.006731426
12637,3,9687,0.00758019
11983,3,4075,0.008168866
13113,3,13567,0.005124683
13503,3,16707,0.004292416
13512,3,16792,0.005144422
12491,3,8365,0.007859088
14562,3,25751,0.003666093
14808,3,27910,0.010708722
13539,3,17029,0.006624909
11799,3,2479,0.00301321
12462,3,8032,0.003741796
12798,3,11048,0.006637774
11822,3,2657,0.003489232
12715,3,10369,0.008845745
13150,3,13851,0.014328713
12700,3,10209,0.006461971
11931,3,3626,0.010957748
13386,3,15730,0.004186937
13297,3,14970,0.005801829
14185,3,22513,0.005840768
12179,3,5676,0.006102498
13187,3,14125,0.004244962
14776,3,27593,0.005899455
12253,3,6235,0.007822524
13837,3,19389,0.003168522
13382,3,15713,0.008464979
14696,3,26903,0.003593657
14938,3,29246,0.0034956
13396,3,15807,0.005688105
13153,3,13868,0.007327322
14480,3,25166,0.003200692
12787,3,10949,0.007148117
13191,3,14176,0.005332051
11506,3,169,0.005027406
13554,3,17117,0.005320219
13381,3,15706,0.005224843
12130,3,5266,0.007508061
13796,3,19034,0.004278677
14657,3,26578,0.004924342
15051,3,30328,0.007030926
12655,3,9869,0.004706599
14004,3,20837,0.002973995
13094,3,13451,0.003378212
14369,3,24034,0.010710086
14171,3,22385,0.005686002
13427,3,16031,0.004158953
12676,3,10005,0.008558829
13428,3,16040,0.005981965
13214,3,14319,0.007429153
13514,3,16802,0.004434124
12104,3,5032,0.00207223
12988,3,12559,0.005506693
15155,3,31266,0.012945084
14256,3,23088,0.004094784
13206,3,14279,0.004128112
14196,3,22621,0.008005366
11911,3,3431,0.004777817
14697,3,26905,0.004341488
13409,3,15883,0.008829739
15264,3,32254,0.012507924
13934,3,20225,0.004986003
12407,3,7517,0.010511356
12075,3,4787,0.010421241
13415,3,15908,0.004392766
14113,3,21849,0.006580393
14883,3,28670,0.00418478
14992,3,29802,0.008607462
11566,3,675,0.010702972
11680,3,1581,0.005232403
14451,3,24894,0.008560747
12208,3,5853,0.005927265
12487,3,8346,0.006766173
14638,3,26440,0.008245263
14251,3,23045,0.004802713
13763,3,18748,0.016873587
14137,3,22038,0.00972213
14386,3,24179,0.006101615
11491,3,11,0.002774237
12845,3,11440,0.012189249
14354,3,23892,0.005801418
12897,3,11876,0.006902358
12129,3,5249,0.008497371
11865,3,3012,0.00829292
14906,3,28930,0.010791229
12996,3,12611,0.003096253
14647,3,26494,0.006700039
14024,3,20995,0.003518354
15278,3,32452,0.003672611
14646,3,26488,0.007025007
12235,3,6085,0.008329894
13885,3,19729,0.009124418
14886,3,28737,0.00531141
12920,3,12028,0.009802497
12132,3,5297,0.003482352
12874,3,11718,0.005604105
11679,3,1565,0.011232037
13005,3,12704,0.005802306
15017,3,29997,0.004993149
14178,3,22455,0.011979071
14717,3,27092,0.005594269
12612,3,9377,0.002402366
11501,3,146,0.012708928
11843,3,2881,0.004625241
11840,3,2846,0.005702705
14703,3,26973,0.004040185
13657,3,17949,0.012609053
11690,3,1707,0.005413198
13483,3,16575,0.002655343
14882,3,28656,0.017025866
13118,3,13598,0.003064332
11618,3,1191,0.014338467
14433,3,24728,0.005877199
11937,3,3668,0.009085528
14375,3,24101,0.004704394
14022,3,20972,0.00488339
14473,3,25107,0.009110812
11580,3,852,0.005666385
12371,3,7194,0.003669347
13963,3,20453,0.003811321
13496,3,16676,0.01005528
13353,3,15499,0.007161625
12548,3,8840,0.004255948
12960,3,12352,0.006593535
14406,3,24401,0.004328094
12891,3,11860,0.005970101
11552,3,568,0.005057392
14651,3,26538,0.00371229
14241,3,22962,0.008307096
14609,3,26186,0.004440736
13007,3,12717,0.009220205
13192,3,14177,0.006256053
11605,3,1100,0.006055242
14824,3,27994,0.004873997
13485,3,16601,0.006465393
14604,3,26152,0.003710918
13449,3,16282,0.004407155
14017,3,20939,0.007567277
15147,3,31202,0.008011173
14821,3,27981,0.005117602
13448,3,16280,0.016798063
14968,3,29577,0.00517568
15129,3,31060,0.006474867
12695,3,10163,0.006941469
11896,3,3327,0.005628884
15184,3,31434,0.004525495
12928,3,12111,0.003301897
14243,3,22973,0.014619335
12517,3,8618,0.008975896
15110,3,30852,0.013449998
13306,3,15035,0.005015043
14099,3,21716,0.001296416
14028,3,21038,0.012647329
13733,3,18502,0.01900584
12872,3,11700,0.01086055
14459,3,25002,0.00442214
13818,3,19234,0.004612803
14533,3,25569,0.003767551
13407,3,15861,0.005652333
14729,3,27168,0.003002606
15298,3,32654,0.006261651
12973,3,12465,0.008208279
13481,3,16560,0.004069539
11815,3,2591,0.011453665
12430,3,7716,0.003565351
14552,3,25668,0.010630434
14181,3,22495,0.002507154
13739,3,18560,0.004771502
14853,3,28371,0.010010247
13552,3,17109,0.003050382
12584,3,9190,0.003800569
14266,3,23170,0.005285522
14730,3,27174,0.004394926
12782,3,10932,0.009817107
13055,3,13148,0.008798681
12342,3,6932,0.004926299
13746,3,18597,0.005634736
12592,3,9219,0.004332904
15135,3,31113,0.006470485
13107,3,13523,0.006462861
12268,3,6382,0.007909091
12855,3,11504,0.012946873
13294,3,14926,0.004577614
